id_1,id_2
17,10051
17,11267
17,19949
17,1654
17,19211
17,20013
17,4069
17,450
17,27135
17,13333
17,27780
18,26476
18,19419
18,3197
18,4999
18,13222
18,18874
19,18591
20,14017
20,1489
20,2964
20,18732
20,12596
20,28169
20,11214
20,22656
20,11361
21,10379
21,25302
22,7659
22,25689
22,4877
22,2261
23,17730
23,18425
23,20108
23,15308
23,22104
23,28194
23,10070
23,3186
23,25545
23,7290
23,2602
23,3667
23,21079
23,1840
23,8818
23,2210
23,26961
23,21377
23,26061
24,21525
24,24135
24,8948
24,22558
24,23719
24,199
24,12266
24,1544
25,23717
25,10553
25,22541
26,24468
26,11409
26,20664
27,18884
27,6282
28,5961
28,9706
28,840
28,1431
28,21771
28,10100
28,5070
29,1750
29,10740
29,1658
29,7930
29,13787
29,582
29,18761
30,19375
30,20172
30,18133
30,19467
30,4717
30,20523
31,18244
31,27099
31,23549
31,5536
31,2562
31,19445
31,27333
31,26861
31,24664
31,27496
31,6504
31,16287
31,26194
31,69
32,9035
32,8757
32,4399
32,10456
32,16734
32,24950
32,21483
32,14828
33,27821
33,5327
33,8096
33,19712
33,18679
33,21438
33,22416
33,5485
34,20689
34,19411
34,3343
34,19926
35,8781
35,16983
35,18626
35,9395
35,2015
36,22491
36,251
36,17782
37,15866
37,2454
38,9228
38,6079
38,12436
39,14687
39,17527
39,22714
39,11436
40,406
40,2841
40,10535
40,9095
40,24415
40,341
40,20724
41,21886
42,8799
43,11538
43,9030
43,11484
43,19650
43,1321
43,27779
44,15561
45,18082
45,17599
45,6841
45,22164
45,20941
45,25992
45,5751
45,9231
46,20450
46,25638
46,10591
46,18949
46,26019
46,18197
47,26283
47,12423
47,10114
47,27488
47,15049
47,24934
47,18846
47,2094
47,20953
48,10490
48,9981
48,9343
48,5448
48,7832
48,2671
48,21730
48,882
48,22001
49,17836
49,8898
49,14731
49,25425
49,15312
49,11952
49,26244
49,7042
49,14636
49,20940
49,2024
49,9919
49,18015
50,2003
51,4893
51,18772
51,7162
51,25472
51,424
51,24461
51,2093
51,7423
51,5705
51,7956
52,8068
52,22140
52,2929
52,9020
52,3871
52,9263
53,19033
53,23641
54,14976
54,2958
54,26364
54,23183
54,18082
54,20427
54,11599
55,17061
56,2386
56,25588
56,14287
56,13839
56,18061
56,25008
56,16856
56,16351
56,5747
56,27423
56,24242
57,25505
57,14871
57,10230
57,12511
58,9669
58,4422
58,27372
58,10072
59,18580
60,23309
60,22430
60,11867
60,19157
60,2482
61,22474
61,13707
62,27686
62,9795
62,12869
62,867
62,1878
62,10457
63,8044
63,17896
63,9646
64,20562
64,12632
64,20024
64,7396
65,20480
65,11134
65,782
65,17214
65,2017
65,17048
65,10830
65,8312
65,15350
66,3585
66,23874
67,21126
67,9569
67,22283
67,17075
67,693
67,22149
67,14901
67,24779
67,3872
67,23922
67,13405
67,13240
67,26497
67,14431
67,17543
68,1284
68,9903
68,17027
68,6500
68,12060
68,16309
70,4161
70,21728
70,12253
70,496
70,23659
70,4021
70,20758
70,21473
70,867
70,6752
70,2710
70,27998
71,22287
72,11948
72,28211
72,2517
73,5832
74,20587
74,4971
75,23722
75,27911
75,27740
75,22997
75,16982
76,17936
77,21497
77,102
77,3068
77,16126
78,15943
78,13241
78,26212
78,10444
78,18679
78,10564
78,11940
79,1771
79,1887
79,1519
79,1592
80,3955
81,87
81,24850
81,6182
81,28150
82,14519
83,13664
83,4619
84,1469
84,4802
84,19701
84,14092
84,13484
84,9736
84,24954
84,25265
84,1058
84,237
85,16709
86,8810
86,3845
86,20377
86,15354
86,22271
86,26908
86,11134
86,7289
86,16071
86,28031
86,7414
86,3570
86,26851
86,9065
86,18876
86,1613
86,8282
86,22005
86,6560
86,20480
86,11897
86,9103
86,937
86,6821
86,4383
86,4849
86,5666
86,16618
86,13681
86,10012
86,20608
86,2880
86,18653
86,19931
86,22461
86,19988
86,21733
86,24491
86,8756
87,17670
87,24850
87,20702
87,15786
88,21245
88,21359
88,18051
88,1842
88,13764
88,18324
88,20179
88,25848
88,14609
88,26113
89,15008
89,28238
89,22581
90,12787
90,11922
90,10348
90,24127
90,25559
90,21348
90,10275
91,15928
91,24164
91,2833
92,8746
92,2170
92,9569
92,4640
92,6587
92,12397
92,10755
92,5359
92,22254
92,17259
93,8769
93,16756
94,25178
95,9732
96,25433
96,705
97,22908
97,15206
97,9038
97,10131
97,5056
97,8551
97,13351
97,8407
97,16385
97,8210
98,17226
98,6962
98,2275
98,16328
98,9010
99,11809
99,17163
99,1090
99,19409
99,425
99,9553
99,17963
99,10304
99,1777
100,25306
101,1641
101,23254
101,14010
101,18429
101,2635
101,1408
101,17995
101,1689
102,13609
102,836
102,27247
102,14053
102,17070
102,16665
102,26145
102,13115
102,8368
103,16228
103,16621
104,16687
104,12561
104,22399
105,1056
106,11591
106,27688
106,11080
106,11795
106,12991
106,27703
106,27251
106,26409
106,24754
106,9404
106,25155
106,911
106,17355
106,3411
106,1374
106,3349
106,26386
106,17383
106,3410
106,14019
107,5004
107,16683
107,356
107,14104
107,13650
107,14507
107,3163
107,26804
107,22959
107,25165
107,8707
107,8525
108,20666
108,5978
108,14777
108,3123
108,11345
108,23050
108,24649
108,27254
108,1534
108,1016
108,27743
108,24265
108,20625
108,804
108,21460
108,5598
108,19670
109,4420
109,8381
109,22123
109,25773
110,8057
110,27367
111,19420
111,6331
111,11604
111,5047
111,20365
111,7091
111,21154
111,9624
111,10952
111,19653
111,26265
112,7289
112,13972
113,24069
113,17422
113,25039
113,1529
113,4806
113,16480
113,9488
113,4992
113,11378
113,7956
113,26200
113,11365
113,1263
113,17511
113,17952
113,24616
114,7308
115,11282
115,7513
115,8472
115,24659
115,19372
115,18471
115,11599
115,10956
115,26393
115,2677
115,2536
115,21203
115,2096
115,20558
115,17057
115,21315
115,23749
115,245
115,14534
115,11993
115,20162
115,16255
115,8405
115,20335
115,10559
115,14975
116,2212
116,16582
116,8244
116,24500
116,9354
117,22987
117,4222
118,9026
118,26618
119,16152
120,25501
120,24864
121,19591
122,15761
122,8359
123,9701
124,3852
125,23249
125,17869
125,19805
125,18454
125,7809
126,18603
126,7584
126,13483
126,8167
126,14697
126,26824
126,22001
127,1782
127,3147
127,16955
127,21029
127,21746
127,18044
127,11989
127,7413
128,5398
128,9395
128,24419
128,3634
128,9992
128,3779
128,25165
128,18603
128,1142
128,5835
129,9871
129,9557
129,21424
129,8947
129,23389
129,14206
129,18605
129,20319
129,16434
129,5528
129,319
129,4666
129,20943
129,1292
129,4418
129,6894
129,18524
129,11631
129,1497
129,3261
130,23214
130,26417
130,16036
130,10042
130,4414
130,22729
130,1573
130,16640
130,24462
130,1614
130,24062
131,872
131,14399
131,27321
131,14378
131,16850
131,7488
131,10789
131,7816
132,21586
132,25597
132,17104
132,12681
132,9819
132,18995
132,6038
132,5045
133,9842
133,24069
134,24904
134,4722
134,9377
134,2710
134,19313
134,22991
135,10244
135,6876
135,6517
135,12651
135,10833
135,9399
135,8511
135,25108
135,14689
136,26611
136,15410
136,24061
136,4385
137,14883
137,11552
137,6745
137,25699
137,1813
137,25927
137,3622
137,23809
137,12323
137,16795
137,25059
137,25533
138,723
139,19378
139,13738
139,10476
139,1142
139,28098
139,24592
139,14479
139,18603
139,2326
139,7158
140,15741
140,20956
140,9716
140,20947
140,18280
140,26405
140,23162
140,3761
140,25287
140,9992
140,8855
140,2007
140,26846
141,7091
141,17651
142,3919
142,8471
143,209
143,16571
143,21306
143,15625
143,930
143,26123
144,2810
144,24516
145,15292
146,3762
147,18464
148,16194
148,19683
148,23257
148,20634
149,9260
149,24828
150,14136
150,6722
150,7155
150,16151
150,583
150,9962
150,5468
151,21769
151,6914
151,12148
151,19313
151,17695
152,23038
152,7929
152,24954
152,6268
152,12597
152,25059
152,9234
152,916
153,21836
154,14954
154,19579
154,21919
154,24274
154,20640
154,16999
154,558
154,23574
154,12711
155,24326
155,14753
155,5850
155,18101
155,11364
155,20757
155,16388
155,6001
155,20033
155,4343
155,8368
155,4845
155,19976
156,25433
157,8188
158,27382
158,11462
159,12264
160,12023
160,19610
160,11290
160,20008
160,13829
160,8319
160,11484
160,11814
160,4862
160,2327
160,1373
161,23455
161,4954
161,13131
161,9874
161,12196
161,14280
161,25273
161,21470
161,21138
161,10559
162,26340
163,17412
163,13603
164,24645
165,18280
165,14024
165,15986
165,5701
165,2895
166,3253
166,3958
166,1714
166,1908
166,15212
167,9431
168,17144
168,12966
168,26268
169,17561
169,4624
170,10767
171,18904
172,11634
173,14893
173,26273
173,3674
173,3046
173,6566
173,12490
173,9258
173,17052
173,15226
173,12100
173,20370
173,13992
174,11092
175,25306
175,7254
175,24444
175,16957
175,17974
175,23277
175,26839
175,1609
175,13565
175,13132
175,11210
175,26161
175,7950
175,10512
175,13895
175,22040
175,26290
175,7747
175,27630
175,23254
175,27821
175,27152
175,12257
175,17787
175,8873
175,13481
175,4860
175,8143
175,26515
175,18047
175,3903
176,27606
176,7982
176,5979
176,1998
177,27686
177,6349
178,352
178,25112
178,13831
179,21248
179,27579
179,12357
179,22120
179,13282
179,7290
179,23553
179,18099
179,8479
179,11076
179,1163
179,4539
180,14794
180,10337
180,5461
180,8931
180,23857
180,3300
180,21079
180,11727
180,18216
180,5711
180,12405
180,5989
181,723
181,27007
181,19316
181,26435
182,25152
183,4473
183,745
183,26267
183,23060
183,17438
183,6654
183,22392
183,3287
183,22895
183,27851
183,25385
183,12890
183,16923
183,5929
183,4603
183,23390
184,22404
184,13225
184,14813
185,27105
185,5846
185,23185
185,4475
185,27461
185,10994
185,6182
186,26901
186,758
186,749
186,9621
186,4721
187,25241
187,12004
187,25397
187,3759
187,4051
187,24219
187,2050
187,22105
187,16742
187,16639
187,14411
187,20116
187,20322
187,10208
187,3128
187,12424
187,16167
187,8242
187,24653
187,25086
188,26113
188,18367
188,17364
188,17739
188,5214
188,24275
188,15130
188,8101
188,10218
188,20131
188,24083
188,8669
189,6891
189,14243
190,2039
190,25638
190,25465
190,22630
191,11227
191,15754
191,24539
192,16374
192,13163
192,25638
192,5027
192,27275
193,6636
193,16957
193,10512
193,1604
193,495
193,1335
193,6177
193,24136
193,17743
193,8363
193,23932
193,17232
193,16908
193,4693
193,12257
193,10739
193,26143
193,6238
193,23083
193,27821
193,17847
193,21438
193,1609
194,10588
194,5150
194,19872
194,23749
194,10209
194,705
194,3970
194,7381
194,2676
194,23798
194,3115
194,15539
194,21875
194,4857
194,20020
195,23619
196,7915
196,16619
196,13442
196,12543
196,3678
196,3296
196,14055
196,9317
197,27886
197,7550
197,7796
197,27179
197,27164
197,14513
197,377
197,896
197,4373
197,12793
198,24654
198,18000
198,22602
198,22227
198,4394
198,15112
199,12484
199,14827
199,27118
199,4120
199,22182
199,18658
199,22325
199,24490
200,21786
200,19935
200,5649
201,12440
201,20899
201,26682
201,13623
201,23115
201,26916
202,4639
202,9907
202,26397
202,16439
202,14606
202,1440
203,1999
203,2152
203,1176
203,28074
203,12703
204,19941
204,8566
204,6898
204,22659
205,7277
205,5094
205,25729
205,7838
206,22135
207,27905
207,16480
207,417
207,21279
207,356
208,2118
208,21600
209,3684
209,6949
209,25721
210,16797
210,24617
211,5913
211,8320
211,27790
211,19735
211,14706
211,17331
211,12459
211,17141
211,3564
211,2388
211,28099
211,24965
211,7005
211,12262
212,7484
212,4340
212,18660
212,5349
212,27489
213,11960
213,6477
213,19280
213,21147
213,494
213,6547
213,16263
213,3155
213,10618
214,22062
214,19670
214,11087
214,867
214,1878
214,18919
214,13096
214,18411
215,10115
215,21335
215,15875
215,7152
215,16501
215,1047
216,3865
216,9710
217,8463
217,27257
217,2625
217,5734
217,27795
218,1925
218,5121
218,25902
218,13062
218,21137
218,19343
218,5973
218,25076
218,9832
218,8358
219,17637
220,13564
220,5339
220,11696
220,14228
220,12800
220,14710
220,19480
220,11315
220,25219
220,9089
220,3900
220,12551
220,26358
220,867
220,23469
220,13036
220,7360
220,8810
220,581
220,25397
220,17938
220,24904
220,8956
220,1727
220,26184
220,8397
220,3154
220,24263
220,4237
220,28056
220,25810
220,27300
220,3872
220,19615
220,1468
220,18050
220,11953
220,20046
220,4498
220,5344
220,8478
221,20597
221,5458
221,867
221,20087
222,5832
222,5940
222,24194
223,12377
223,8775
223,21849
223,20906
223,24618
224,22265
224,11312
224,2865
224,726
225,23879
225,7256
226,867
226,3807
227,7018
228,22876
229,7538
229,16155
229,20238
229,22225
229,5961
229,24270
229,8852
229,23395
229,18392
229,1470
230,4076
230,15190
230,24208
230,15301
230,4245
230,1624
230,9254
230,25167
230,26985
230,1830
231,3808
232,9324
233,16781
234,8912
234,8310
234,20395
234,14364
234,20313
234,1878
234,4251
234,19827
235,5755
235,24509
236,25966
236,27800
236,18540
237,5822
237,27974
237,27976
237,18976
237,26661
237,19374
237,2589
237,21008
237,19701
237,17379
237,20467
237,20230
237,711
237,16003
237,1058
237,18143
238,4860
238,23768
239,8043
240,26024
240,14772
240,4642
240,545
240,7632
240,21503
240,13190
241,811
241,22810
241,9105
242,25699
242,1349
242,2721
242,4666
243,9962
243,3041
243,8100
243,3437
244,10593
245,21450
245,7523
245,25272
245,23760
245,13699
245,7861
245,1699
245,11073
245,18927
245,7487
245,16582
245,15508
245,5585
245,2274
245,15572
245,14794
245,2592
245,27513
245,6454
245,6626
245,8720
245,28211
245,19612
245,13472
245,18255
245,10826
245,7162
245,22889
245,27980
245,8923
245,9881
245,5546
246,18474
247,7031
247,17063
247,3970
248,18369
248,7166
248,25368
248,11252
248,17696
248,19536
248,13195
249,2421
249,6489
250,9677
250,8356
250,1440
250,14255
251,18097
251,5570
251,21474
251,15178
251,21736
251,17782
251,11167
251,26081
252,23876
252,26750
253,28157
253,17607
253,14494
253,27790
253,19018
253,16433
253,24965
253,21225
253,12262
254,27395
254,15762
254,9351
255,518
255,23390
256,8410
256,11248
256,12651
256,13574
256,5181
256,11443
256,21939
256,18423
256,13325
257,12228
257,15557
257,16053
257,6441
257,1065
257,14801
257,24344
257,3443
257,4735
257,10929
257,13878
257,17304
258,3002
258,20550
258,6649
258,5368
258,17919
258,25504
258,4181
258,14364
258,6955
259,20754
259,7481
259,7835
259,7977
259,26908
259,13590
259,22078
259,26314
259,17523
259,20586
259,21446
259,21430
259,9720
259,2387
259,18318
259,1635
259,11261
259,5918
259,9843
259,25220
260,1574
261,21898
261,26756
261,9055
261,23197
261,1526
261,8356
261,5506
261,11614
261,14002
262,23369
262,16039
262,2530
262,5510
262,11323
262,9682
262,14183
262,11836
262,14120
262,15679
262,12274
262,28156
262,2721
262,7830
262,19768
262,21696
263,15762
264,20467
264,1741
264,14987
264,13973
264,17789
265,12853
265,4646
265,28044
266,20791
266,3286
267,13659
268,22875
268,21909
268,22449
269,9930
269,8336
269,26942
270,25651
270,4268
270,18281
270,26547
270,20980
270,24689
270,16184
271,27108
271,5874
271,17481
271,21753
271,9897
271,3859
271,17641
271,26736
271,8816
272,14104
272,3734
272,15293
272,21203
272,25460
272,14039
272,17920
272,3101
272,344
272,13495
272,8899
273,359
273,27508
273,515
273,6480
273,5158
273,17457
273,4321
273,23884
273,24061
273,23736
274,9554
274,10352
274,11573
274,24586
274,13999
275,11009
275,18046
275,24965
275,994
275,14668
276,8391
277,26615
277,2818
277,13220
278,14611
278,7529
278,2522
278,21091
278,6078
278,22968
278,8973
279,11026
280,27278
280,12440
280,7820
280,22025
280,23254
280,10687
280,13383
280,28044
281,4675
281,15754
281,23068
281,22827
281,14055
281,17933
282,4818
282,8184
282,8240
282,1878
282,17863
282,5733
283,19783
283,7119
283,22716
283,23081
283,1921
283,9978
283,3229
283,22877
283,16274
284,3076
285,9610
285,18650
285,438
285,23970
286,25933
286,20158
287,4119
287,5609
287,18462
287,13947
287,14555
287,19995
288,4107
288,3654
288,4821
288,20713
288,18706
288,24974
288,1820
288,10251
288,21109
288,574
288,11295
288,3708
289,21804
289,22871
289,23363
289,24326
289,14158
289,25219
289,27155
289,25272
289,15047
289,13033
289,17848
289,4180
289,23910
289,3356
289,23372
290,11059
291,1043
291,4827
291,8737
292,441
292,11942
292,5823
292,3928
292,3691
292,17325
292,4239
292,3296
292,2368
292,2781
292,7290
292,20579
292,12377
292,14452
292,1431
292,15820
292,19534
292,10264
292,1163
292,17045
293,26994
293,4197
293,13255
293,4986
293,17485
293,21522
293,10701
293,12308
293,4018
293,13077
293,8074
294,12399
294,23345
294,17787
294,10747
295,5090
295,1321
295,13078
295,27381
295,13820
295,25813
295,11040
295,16503
295,8219
295,11484
296,19008
296,27373
296,8184
297,15751
297,3218
297,27901
297,17637
297,22320
298,9864
299,24069
299,17422
300,8157
300,3970
300,3366
300,6377
300,27624
300,334
300,9381
300,14257
300,11045
300,7965
300,11720
300,19183
301,24412
302,13289
302,25986
302,16984
302,27263
302,21296
302,4194
302,8024
303,21438
303,8846
303,19712
303,17963
303,20171
303,4155
303,17664
304,7059
305,2671
305,20479
305,22039
305,26203
306,22679
306,18941
306,26405
307,856
307,23548
307,18818
308,2494
308,7018
308,15054
308,15213
309,23997
309,16141
309,19948
309,16455
309,24288
309,5731
309,18914
309,15064
309,14753
309,18319
309,1719
309,11295
309,7492
309,3808
310,18963
311,7277
312,4110
312,15225
312,27705
312,7748
312,14380
312,4823
312,27756
313,23193
313,2943
313,18224
313,7375
313,19829
313,18475
313,20092
313,18249
313,27221
313,9699
313,2339
313,10927
313,18251
313,18938
313,10935
313,21057
314,23082
314,16184
314,16948
314,13141
314,4498
314,12259
314,11503
314,8148
314,1944
314,11181
314,10033
314,12608
315,3676
315,26920
316,10326
317,27689
318,15464
319,21633
319,21424
319,23454
319,18001
319,24314
319,21811
319,21171
319,15606
319,1293
319,14835
319,15822
319,465
319,25185
319,1121
319,24669
320,473
320,17142
321,15441
321,12988
321,17757
321,15370
322,7096
322,23032
322,11552
322,23474
323,7015
323,14555
323,3592
324,4782
324,16126
324,4067
324,8818
324,1460
325,17034
325,5063
325,9512
325,8857
325,24158
326,18812
326,4216
327,18084
327,7763
327,25998
327,26807
327,9944
327,20578
327,25962
327,23553
327,16963
327,2759
327,12352
327,22205
327,10815
327,20615
327,2012
327,11030
327,18541
327,15470
327,11463
327,12474
327,3666
327,15808
327,4671
327,21244
328,21438
329,2324
330,7650
331,27468
331,5393
331,19367
331,25033
331,25006
331,14962
331,11211
332,22117
332,3958
332,2650
332,14469
332,24557
332,14125
332,569
333,1878
333,13618
333,13870
334,16732
334,7965
334,14254
334,6260
334,3167
334,1253
334,14809
334,9959
334,11262
334,21407
334,7031
334,13038
334,5166
334,15402
334,5601
334,6377
334,16584
334,13527
334,705
334,11045
334,18669
334,21617
335,20679
335,20157
336,14484
336,10990
336,26100
337,21436
337,13935
337,9404
337,9717
337,5150
337,16241
337,7368
337,7595
337,9013
337,23531
338,27957
339,11248
339,23070
339,3928
339,18870
339,12489
339,4098
339,4532
339,18411
340,24069
340,6604
340,22216
340,14242
340,25274
340,21893
340,1741
340,12881
340,8806
340,24953
340,12179
340,16400
340,10075
340,23838
340,2037
340,396
340,20081
340,4445
341,19618
341,9605
341,11107
341,24415
341,28120
341,7484
341,20442
341,9095
341,25197
341,22061
341,7114
341,21481
341,24069
341,20724
341,13212
341,19732
341,1730
341,17375
341,12064
341,22907
341,15789
341,20162
341,26476
341,23730
341,10767
341,406
341,27746
341,7079
341,22551
341,2610
341,6965
341,5756
341,19483
341,5301
341,27986
341,2483
341,20648
341,12220
341,10956
341,23338
341,25986
341,9465
341,2954
341,7726
341,14016
341,15695
341,9799
341,14796
341,7159
341,26587
341,14770
341,5288
341,23455
341,9583
341,4265
341,16878
341,26656
341,8781
341,17823
342,11076
342,7580
342,25639
343,11809
343,24150
343,21843
343,2570
343,24023
343,28044
343,21372
343,4328
344,27118
344,28006
344,9750
344,27545
344,18557
344,16383
344,5303
344,22654
344,16420
344,11009
344,19333
344,19779
344,23643
344,3306
344,9285
345,13564
345,2919
345,8457
345,356
345,9923
345,16493
345,22507
345,22382
345,7998
345,12261
345,4571
345,22640
345,24148
345,23775
345,660
345,23629
345,5505
346,2969
346,7515
346,9613
346,26436
346,24011
346,20938
346,3689
346,20496
346,23980
346,12569
346,27745
347,25174
347,15664
347,4165
347,8974
347,23379
347,23020
347,24879
347,18442
348,25330
348,10836
348,26597
348,3955
348,1270
349,25598
349,12409
349,6794
349,13536
349,9779
349,14108
349,8961
349,5521
349,11694
350,1925
351,6253
351,26796
351,24885
351,16949
352,5284
352,2881
353,23600
353,14778
353,27535
353,19582
353,10146
353,4329
353,25042
353,485
353,24718
353,18378
353,13942
353,11047
353,17020
354,19868
354,6555
354,24076
354,22842
355,10326
355,27882
355,7517
355,5832
355,16389
355,8926
355,27544
356,6957
356,5930
356,23318
356,16493
356,27844
356,21053
356,28115
356,5332
356,27500
356,25165
356,5989
356,6099
357,17984
358,16202
358,11989
358,11644
359,13472
359,17615
359,568
359,27508
359,18521
359,17457
359,11626
359,9239
359,14533
360,17372
360,21446
360,7835
360,1397
360,13745
360,18318
360,20657
361,24240
361,7626
362,17614
363,14084
363,27870
364,9082
364,11229
364,411
364,20069
364,2427
365,25435
365,5782
365,4892
365,17604
365,2157
366,12970
367,15842
367,5611
367,7404
367,13486
367,17889
368,2182
368,4671
369,19739
369,12642
369,11080
369,22040
369,1275
369,23298
369,14129
369,12399
369,21987
369,27788
369,5984
369,12726
369,24510
369,641
369,1435
369,26554
369,24422
369,11580
369,9404
369,7166
369,18679
369,6348
369,3753
369,24444
369,15401
369,2986
369,14995
369,13216
369,2272
369,23708
369,27821
369,17787
369,26503
369,14080
369,495
369,15609
369,9572
370,4439
370,5058
371,25163
372,18142
373,4916
373,7237
373,4450
373,19455
374,17485
374,4136
374,18051
374,3159
374,14342
374,6705
374,13810
374,14801
374,24936
374,27918
375,19032
376,15452
377,14513
377,21491
378,7162
378,8806
379,18755
379,15890
380,944
380,17063
380,19584
381,15015
381,27462
381,7497
381,1507
381,11746
381,8751
381,15693
381,24589
381,881
381,5082
382,20345
382,19566
382,4081
382,6426
382,18180
382,8781
383,21830
383,1925
384,3446
384,3819
384,3762
384,6541
384,6399
384,14407
384,25277
384,15838
384,9574
384,12054
384,21828
385,972
385,23169
386,17991
386,17747
387,6253
387,6166
387,10041
387,2542
387,25459
387,25402
387,18985
387,3641
388,9703
388,23112
388,4623
388,18973
389,18164
389,7198
389,13603
390,21668
390,4966
390,16992
390,21349
391,11584
391,28058
391,9833
391,20870
391,3377
391,1768
391,12481
391,5468
391,15684
391,864
391,9962
392,14560
392,4296
392,25978
393,21462
393,9358
393,9940
393,3944
393,6789
393,9025
393,16197
393,9296
393,7725
393,20836
393,16180
393,16373
393,2555
393,3544
393,22519
393,27391
394,9481
395,8219
395,11484
396,6626
396,16013
396,16875
396,9106
396,11107
396,15210
396,9465
396,20081
396,5530
396,3622
396,5960
396,13984
396,9327
396,18115
396,18069
396,15695
396,17250
396,21288
396,24069
396,20860
396,3314
396,7469
396,3285
396,12881
396,16806
396,7720
396,13525
396,10272
396,5115
396,15580
396,9356
396,19456
396,27746
396,27849
396,11590
396,25197
396,5756
396,14266
396,18867
396,9361
396,21929
396,14225
396,3473
396,26418
396,3997
396,9799
396,15809
396,5219
396,8057
396,1252
396,13494
396,19780
396,15713
396,18538
396,2682
396,16276
396,23492
396,7159
396,18950
396,26587
396,8855
396,26034
396,15603
396,7988
396,17874
396,9226
396,24448
396,26960
396,6906
396,24329
396,1795
396,27980
396,19618
396,8781
396,8435
396,7758
396,8806
396,11975
396,4579
396,24415
396,16582
396,22415
396,6876
396,8246
396,5907
396,25571
396,20845
396,26053
396,7114
396,26341
396,20258
396,20479
396,10863
396,9616
396,20373
396,15376
396,13303
396,1730
396,4620
396,3576
396,12064
396,2246
396,22907
396,18280
396,23365
396,10826
396,23823
396,19041
396,15286
396,2787
396,13212
396,5888
396,21159
396,12640
396,2610
396,23127
396,10542
396,10650
396,3699
396,22296
396,8970
396,19952
396,10956
396,5503
396,13091
396,3372
396,6490
396,20281
396,5937
396,21149
396,21258
396,5408
396,22216
396,10015
396,27737
396,19254
396,28179
396,27795
396,9534
396,8772
396,19732
396,4519
396,5087
396,18924
396,27235
396,18507
396,3374
396,17823
396,11122
396,1814
396,20301
397,27657
397,16238
398,23418
398,2236
399,24836
400,14111
400,15201
400,16277
400,10654
400,22052
400,4207
400,17902
400,16865
400,8403
400,20136
400,1408
400,3269
400,14793
401,23085
401,3961
401,4456
401,28100
401,26528
401,10756
401,25634
401,17165
401,22112
401,22476
401,16770
401,2557
401,10309
401,28128
401,17779
401,3944
401,9495
401,18736
401,1159
401,21766
401,28163
401,8402
401,18565
401,9245
401,13208
402,15996
403,9660
403,9528
403,11047
403,16867
403,13309
404,24069
404,25875
404,3169
405,13828
405,1528
405,17584
406,14976
406,19952
406,28035
406,1252
406,3859
406,16582
406,11975
406,24069
406,27819
406,17489
406,6626
406,12149
406,15695
406,20758
406,21352
406,2882
406,3526
406,14770
406,11590
406,5343
406,22415
406,22216
406,25986
406,9465
406,9881
406,12059
406,27746
406,7981
406,23492
406,7484
406,13363
406,24406
406,17874
406,4299
406,21675
406,21887
406,9095
406,14758
406,8806
406,5031
406,9605
406,24415
406,5371
406,12433
406,10480
406,22557
406,26601
406,26053
406,13091
406,505
406,21481
406,20258
406,13212
406,15376
406,7881
406,24329
406,2191
406,23365
406,7341
406,3354
406,23823
406,9361
406,6760
406,4519
406,2610
406,13105
406,12645
406,1574
406,4741
406,20281
406,2841
406,14242
406,15429
406,16446
406,9752
406,16410
406,7954
406,867
406,16671
406,18950
406,5288
406,6490
406,6055
406,3650
406,17823
407,24864
408,14492
409,8042
410,17051
410,8471
411,15388
411,16748
411,21674
411,12689
411,3793
411,5824
412,14031
413,5410
413,17017
413,24306
413,13460
414,14101
414,16803
414,20690
414,19411
