id_1,id_2
67,4777
67,2604
67,2670
68,5600
68,4032
68,2882
68,6323
68,6101
68,1219
68,168
68,6972
68,6718
68,3279
69,6101
70,1328
70,2707
70,900
70,5048
70,7097
70,1135
70,4925
70,4702
70,3949
71,1611
71,6147
71,3994
72,5966
73,3852
73,1677
73,6126
73,1005
73,6544
73,6424
73,5455
73,2676
73,6446
73,6968
73,4091
73,5308
73,2205
73,4981
74,3035
75,5632
75,4673
75,933
75,7079
75,520
75,4042
75,7165
75,6154
75,2447
75,4217
75,3855
75,2428
75,541
76,1830
77,6752
77,7536
78,3520
78,1216
78,3495
78,1642
78,4587
78,2060
78,1328
78,2194
78,3862
78,6519
78,4632
78,2332
78,6621
78,3679
79,550
79,718
80,5441
80,5646
80,520
80,666
80,6171
80,1230
81,4353
81,3218
81,1555
81,4242
81,1393
81,5033
81,378
81,130
81,2014
81,3498
82,2809
82,2086
82,3745
83,5857
84,1932
85,4658
85,4899
85,3444
85,5998
85,1689
85,5753
85,5643
85,7001
85,6126
86,149
87,6115
88,955
89,6757
90,2498
91,1345
91,6932
91,313
92,2475
92,974
92,4479
93,662
94,5042
94,6564
95,3296
95,5610
95,7552
95,3430
95,5832
95,4330
95,2347
95,3757
95,2158
95,3855
95,5224
95,3602
95,5876
95,7352
95,1020
95,5277
95,4126
96,4811
97,4657
97,4146
97,4676
97,5876
97,7350
97,3833
97,3126
97,5892
97,6427
97,652
98,4225
98,4163
98,2854
98,6441
98,4106
98,299
98,2077
98,5625
98,5274
98,3900
98,3450
98,5534
99,1795
100,5361
101,3873
101,7010
101,4211
101,484
101,5862
101,2967
101,2744
101,6921
101,2391
101,3698
102,2648
102,290
102,113
102,2452
102,3334
102,1495
102,3544
102,5433
102,7226
102,6639
103,1793
103,3715
103,211
103,4999
103,7507
103,1671
103,6860
103,4785
103,2787
103,6838
103,7224
103,3773
103,6302
104,899
104,1046
104,5281
104,522
104,4235
104,4236
104,1296
104,3536
104,5715
104,6228
104,4246
104,3096
104,5918
104,1989
104,2145
104,4671
104,5283
104,6884
104,6887
104,4338
104,5587
104,3956
104,3486
104,771
104,2105
104,955
104,2768
104,1533
104,2943
105,5581
105,6022
106,7542
106,7045
106,326
106,4039
106,296
106,2217
106,4906
106,2289
106,5293
106,1327
106,1137
106,4338
106,5715
106,212
106,2511
106,3096
106,2458
106,1691
106,1786
106,5791
107,6999
107,3450
107,4227
107,3790
107,2775
108,3192
108,3826
108,7574
108,647
108,2616
108,6445
109,6272
109,1233
109,6241
109,3039
110,2308
110,5893
110,6410
110,4875
110,524
110,4624
110,2577
110,2835
110,1560
110,1817
110,4640
110,4904
110,6442
110,4396
110,813
110,6958
110,3377
110,5174
110,6455
110,6712
110,1850
110,2826
110,4931
110,2628
110,3399
110,6217
110,2615
110,1875
110,1876
110,7001
110,5725
110,1509
110,6752
110,866
110,4666
110,5988
110,1639
110,4716
110,7533
110,3950
110,6973
110,7536
110,5489
110,7059
110,2933
110,5242
110,1149
110,5761
110,5355
110,7560
110,5612
110,151
110,1937
110,6546
110,7315
110,2199
110,152
110,6810
110,6812
110,2976
110,6818
110,2982
110,1447
110,3502
110,3763
110,3766
110,2492
110,1223
110,4770
110,3024
110,2265
110,2266
110,2267
110,5857
110,7141
110,2790
110,3559
110,4860
110,485
110,6380
110,3056
110,4850
110,1268
110,2037
110,4180
110,252
110,4606
110,6001
111,5961
111,1621
111,1222
112,5127
112,2699
112,3342
112,2755
112,2967
112,4502
112,3095
112,3873
112,1571
112,3876
112,504
112,6955
112,4270
112,2352
112,2995
112,4536
112,3381
112,5687
112,2744
112,3900
112,5969
112,7488
112,706
112,4163
112,4036
112,7457
112,3530
112,2897
112,3667
112,982
112,1497
112,7385
112,574
112,2526
112,5216
112,484
112,5734
112,4433
112,232
112,3184
112,3058
112,1534
112,6648
112,3450
112,6782
113,3334
113,6792
113,2571
113,5644
113,398
113,4754
113,2707
113,6296
113,5402
113,6639
113,3614
113,290
113,3108
113,6695
113,3240
113,427
113,1325
113,1838
113,1334
113,2488
113,7226
113,7179
113,1348
113,7237
113,4809
113,2262
113,1316
113,6108
113,6621
113,5854
113,6369
113,5090
113,2151
113,380
113,5866
113,2031
113,1555
113,3701
113,6391
113,3961
113,378
113,763
113,7548
114,2848
114,5817
114,3251
114,7061
115,5653
116,5430
116,6566
116,1624
116,6207
116,4701
116,4511
117,3800
117,1412
117,1750
118,1464
119,4000
119,7260
119,3997
119,446
119,3341
120,2144
120,2641
120,5570
120,2276
120,5078
120,6888
120,442
120,3086
121,2337
121,3330
121,2948
121,5270
121,518
121,4033
121,6905
121,4941
122,6486
122,3173
122,5126
122,4945
122,5580
122,4426
122,5835
122,4684
122,5773
122,4847
122,7280
122,4145
122,2386
122,2358
122,3748
122,6428
122,1853
123,5864
123,6576
123,5890
123,7580
123,1741
124,5194
124,2988
124,4362
125,2991
125,7615
126,6562
126,5718
126,6577
126,700
126,3119
127,5454
128,290
129,1126
130,5033
130,3251
130,3165
130,7199
131,1677
131,2626
131,1349
131,3852
131,4994
131,5455
131,5457
131,4371
131,6126
131,662
131,3103
131,6544
131,6716
131,5732
131,166
131,4710
131,1833
131,5867
131,1005
131,6446
131,6323
131,2676
131,5929
131,5308
131,2451
132,6339
133,4705
133,5787
133,1734
133,585
133,684
133,5265
133,3891
133,724
133,4149
133,4505
133,6395
133,1918
134,652
135,3042
135,894
135,1988
135,3269
135,5526
135,887
135,1304
135,5977
135,1658
135,2510
135,3679
136,2373
136,6857
136,2186
136,5111
136,499
136,4365
136,271
136,5392
136,657
136,4563
136,468
136,6037
136,6870
136,2361
136,4883
136,2846
136,2848
136,2466
136,1381
136,6639
136,3504
136,2290
136,3251
136,6388
136,4919
136,5944
136,7284
136,2238
136,6931
137,4785
138,473
138,2603
138,3597
138,6870
138,2133
139,3315
139,6664
139,5449
139,7274
139,5095
139,6800
139,2675
139,2645
139,5463
139,2617
139,7029
139,213
140,5632
140,4839
140,3530
140,5543
140,435
140,6638
140,6738
140,3450
140,341
140,7190
140,2840
140,3641
140,5646
140,7165
141,2369
141,1691
141,212
141,7542
141,3446
142,6809
142,4100
142,2541
143,3520
143,4785
144,3098
144,3103
144,2555
144,6511
145,3133
145,5854
145,5759
146,6873
146,3555
146,2759
147,7336
147,6946
147,6767
148,5578
148,4778
148,1879
149,5443
149,3590
149,1799
149,5640
149,2377
149,5578
149,1879
149,1804
149,7565
149,2627
149,6101
149,7126
149,3223
149,6339
149,5725
149,1054
149,1043
149,1254
149,4329
149,2669
149,1875
149,1558
149,6200
149,2300
149,2451
150,4847
151,3056
151,5712
151,5893
151,1850
151,4315
151,524
151,1934
152,6712
152,5988
153,4392
153,6041
153,4543
154,4042
155,5624
155,6192
155,5792
155,2974
156,2548
157,5062
158,2232
158,346
158,6564
158,670
159,7416
159,7074
159,1043
159,7367
159,6200
159,5578
159,7403
159,5466
159,1902
159,399
160,4880
160,958
161,289
161,2629
161,2150
161,6919
161,2792
161,2634
161,4254
161,3888
161,5128
161,5746
161,4085
161,5706
161,5278
162,1300
163,4708
164,2304
164,4880
164,7587
164,972
164,2624
165,5168
166,7024
166,3842
166,3588
166,645
166,1005
166,6126
166,1677
166,6544
166,5457
166,5455
166,4691
166,2516
166,1143
166,6424
166,2676
166,2811
166,5308
166,4901
167,5889
167,3906
167,2691
167,5668
167,2470
167,3079
167,6256
167,1834
167,5377
167,7534
167,5968
167,3346
167,2387
167,2126
167,1462
167,7128
167,4356
167,667
167,4933
168,3714
168,3661
168,6446
169,4305
169,6178
169,7583
169,2735
169,3772
169,4031
170,4785
171,2754
171,374
171,2854
171,6232
171,1545
171,7035
172,4617
173,4882
174,7162
174,1954
174,933
174,776
174,1610
174,5074
174,5277
175,5153
175,3666
175,4835
175,7118
175,7415
175,6408
175,491
175,1773
175,6590
175,6061
176,4248
177,6385
177,436
177,7329
177,6769
177,1145
177,2366
178,3042
178,2787
178,5220
178,2694
178,3400
178,4393
178,7498
178,2892
178,6096
178,7224
178,7123
178,854
178,7608
178,4122
178,6003
179,4512
179,2880
179,6965
179,1462
179,6936
179,1834
179,7340
179,1309
179,2126
179,285
180,4257
181,3009
181,7531
181,1557
181,5831
182,6524
183,5968
183,3969
183,667
183,6341
183,4428
183,4937
183,2747
183,1180
183,6941
183,285
184,2177
184,3142
184,3080
184,5578
184,914
184,213
184,3223
184,3932
184,5725
184,3103
184,3680
184,4998
184,5095
184,3497
184,1005
184,6446
184,368
184,6323
184,1973
184,4329
184,6586
184,1150
184,6101
185,6108
185,3732
185,1295
186,6704
186,1221
186,997
187,4480
187,2626
187,2519
187,3911
187,5640
187,2891
187,7565
187,5455
187,7122
187,723
187,4116
187,5463
187,1677
187,4572
187,6074
187,3678
187,6175
187,1956
187,4141
187,999
187,4968
187,4973
187,1005
187,3565
187,5359
187,7088
187,5745
187,2996
187,6069
187,5095
187,1848
187,6047
187,3259
187,1468
187,3389
187,5758
188,3450
188,6054
188,3342
188,4206
189,4811
190,5058
190,6123
190,860
190,6085
191,2083
191,6891
192,612
192,6101
192,2566
192,5604
192,2745
192,1549
192,2229
193,2475
194,882
194,6372
195,713
195,2854
196,1544
197,5744
197,6985
197,5043
197,2532
197,7373
198,272
198,5823
199,4929
199,2854
200,7482
201,7248
201,3656
201,1010
202,5568
202,2070
203,5944
203,4538
203,229
203,2186
204,6232
204,5078
204,4359
204,6408
204,5513
204,2650
204,4183
204,5454
204,3439
205,6800
206,5057
206,6390
207,5884
208,6145
208,1851
208,313
208,1959
209,2848
209,3043
209,7237
209,4135
209,5703
209,3597
209,6639
209,3504
209,3251
209,2238
209,1814
209,4056
209,5817
209,410
209,5854
209,319
210,1577
211,1665
211,7301
211,1945
211,1658
211,1642
211,3869
211,2318
212,7045
212,6022
212,4871
212,904
212,6538
212,4235
212,7054
212,7213
212,6417
212,3096
212,2458
212,1691
212,2605
212,5791
212,6696
212,5285
212,2854
212,5031
212,936
212,2217
212,4906
212,5293
212,2234
212,927
212,956
212,778
212,296
212,448
212,1014
212,6729
212,2511
212,5715
212,5722
212,4474
212,2145
212,4671
212,228
212,7542
212,1137
212,879
212,6512
212,2289
212,4338
212,1107
212,3446
212,7417
212,1786
212,7035
212,7551
213,6016
213,259
213,645
213,2566
213,3080
213,834
213,6800
213,1300
213,4630
213,3103
213,7074
213,4517
213,550
213,3497
213,5725
213,2864
213,4147
213,1973
213,2745
213,6586
213,2229
213,1677
213,1474
213,6339
213,5192
213,5578
213,719
213,4280
213,6101
213,2518
213,5463
213,985
213,2781
213,5600
213,612
213,5095
213,2420
213,3815
213,1005
213,6002
213,5108
213,2170
213,4349
213,1150
214,5762
214,7021
215,4611
216,641
216,1602
216,2051
216,5508
216,840
216,3127
216,6416
216,3026
216,918
216,2328
216,5764
216,6811
216,4318
216,4447
216,3810
216,5851
216,422
216,1963
216,7084
216,6768
216,4019
216,3893
216,2039
216,1657
216,6911
217,4257
217,4821
217,1000
217,1401
217,5547
217,6549
218,4696
218,5922
218,6772
218,4250
219,4561
219,1665
219,7352
219,4393
219,6519
219,2892
220,3807
221,7488
221,1409
221,4163
221,982
221,4422
221,5127
221,3530
221,3295
221,463
221,976
221,2897
221,787
221,6998
221,2967
221,1497
221,1626
221,2426
221,5663
221,3216
221,1571
221,5734
221,2854
221,4433
221,6888
221,6506
221,2744
221,1132
221,3184
221,5425
221,3381
221,5110
221,5687
221,4536
221,3450
221,379
221,508
221,6717
221,1790
221,3573
222,376
222,4387
222,958
222,950
222,3039
223,6080
223,3873
223,3189
223,711
223,6856
223,827
223,1628
223,5534
223,4895
224,3597
225,6260
225,4170
225,988
225,1055
226,7232
226,1859
226,6696
226,904
226,6729
226,6515
226,4304
226,5203
226,1751
226,1872
226,7592
226,4324
226,5285
226,936
226,2217
226,2794
226,7342
226,2289
226,4338
226,1107
226,3446
226,2236
227,6613
227,2094
228,6528
228,2947
228,3781
228,6022
228,6538
228,1297
228,1107
228,2458
228,1327
228,4189
228,1179
228,804
228,936
228,2217
228,7338
228,879
228,1137
228,4214
228,7551
228,296
228,1407
229,4538
229,2186
230,6224
230,1460
230,5301
230,277
231,6970
231,5807
232,3873
232,4163
232,3876
232,5127
232,3530
232,6955
232,237
232,3342
232,2897
232,3442
232,1497
232,484
232,3450
232,2107
232,3900
232,5823
233,4528
233,5866
233,6036
234,3592
234,4335
234,4231
234,2647
235,2896
235,6816
236,5793
238,1057
238,1853
238,2358
238,7351
239,3376
239,5524
239,3663
240,1849
240,3538
240,4650
240,3530
240,5487
241,2800
241,3344
241,2747
241,667
241,5888
241,7534
242,6044
243,2337
243,2706
243,3227
243,1396
243,821
243,5254
243,7009
243,6235
243,4300
243,6190
244,1280
244,1920
244,451
244,6437
244,6280
244,3405
244,1998
244,3597
244,4754
244,4563
244,4759
244,345
244,5019
244,1632
244,2042
244,799
244,1376
244,1017
244,2083
244,7460
244,1381
244,743
244,552
244,6953
244,2029
244,2798
244,5568
244,6697
244,5556
244,5370
244,5151
244,5596
244,2685
245,7135
246,632
246,6441
247,7483
248,4944
249,4052
249,1495
250,6195
250,806
251,601
251,562
251,3538
251,679
252,5857
252,3557
252,1560
252,3377
252,4904
252,6217
252,6712
252,5355
252,524
252,6958
252,1937
252,2835
252,2615
252,7064
252,7001
253,7440
253,6164
253,2117
253,550
253,4263
253,7303
253,2781
253,2303
253,1469
254,6179
254,1439
255,5866
255,1891
255,7237
255,6409
255,650
255,4003
255,2798
256,3325
257,5610
257,652
257,3462
257,5065
257,1610
257,876
257,3822
257,3855
257,7162
257,2036
257,2158
257,4330
257,2938
257,5277
257,4126
257,3231
258,2497
258,1964
259,672
259,1506
259,2260
259,4470
260,6112
260,3650
260,2275
260,4452
260,3530
260,2515
260,5680
260,6673
260,4275
260,3189
260,1849
260,6436
260,3450
260,4095
260,4298
260,1310
260,5663
261,5370
262,7357
263,3481
264,6323
264,7100
265,3259
266,6176
266,1506
266,1011
266,1956
266,1292
266,5095
266,648
266,4521
266,506
266,1804
267,5206
267,2903
268,376
268,4041
268,5964
268,3750
269,438
270,5169
271,4900
271,3409
271,6514
271,4908
271,6706
271,4079
271,2928
271,5937
271,2290
271,5854
271,4021
271,378
271,286
271,1434
271,2238
271,3871
272,2680
272,463
273,3073
273,4125
273,3519
274,7191
275,4992
275,6160
275,3298
275,2470
276,4811
277,4873
277,660
277,2910
277,5601
278,4275
278,1211
279,659
279,3597
280,1008
280,3602
280,6027
280,980
280,5577
280,347
280,1326
281,1555
281,3597
282,5329
282,3459
282,599
282,6483
282,6730
282,5643
283,2781
283,1627
283,1956
283,645
283,4680
283,6571
283,6446
283,5455
283,7155
283,2804
283,1848
283,3268
283,3259
283,3741
284,1387
284,5788
285,5251
285,6941
285,6341
285,3079
285,7133
285,3531
285,5968
285,601
285,667
285,1180
285,6970
285,3615
285,4848
285,3311
285,2800
285,433
285,6194
285,1907
285,5814
285,4154
286,6797
286,2980
286,7237
286,1334
287,6960
287,3889
287,659
287,2006
287,3210
287,523
287,458
287,2815
288,1875
289,2624
289,6919
289,5128
289,7497
289,3530
289,3755
289,2143
290,6146
290,3333
290,4103
290,3592
290,6666
290,3085
290,5651
290,2326
290,3240
290,3869
290,3614
290,2848
290,2083
290,3108
290,2089
290,4809
290,1838
290,3165
290,5854
290,7226
290,3387
290,2876
290,7237
290,5703
290,1866
290,3405
290,2445
290,7507
290,2647
290,5978
290,7517
290,1891
290,7484
290,4202
290,7532
290,367
290,2928
290,1393
290,1555
290,7284
290,5750
290,1129
290,3961
290,378
290,380
290,2666
290,5759
290,6792
290,5769
290,6797
290,1678
290,3218
290,2452
290,1174
290,2714
290,2980
290,924
290,7075
290,2724
290,2725
290,4520
290,3499
290,5548
290,2734
290,3504
290,3251
290,7349
290,6633
290,951
290,1524
290,5564
290,4797
290,5822
290,1244
290,4039
290,6857
290,1234
290,3283
290,6521
290,3544
290,4900
290,6108
290,5853
290,2014
290,7391
290,6369
290,5090
290,4069
290,3047
290,3708
290,4843
290,1260
290,2798
290,1009
290,1012
290,4086
290,6391
290,6649
290,763
290,6140
290,6142
291,4800
291,7568
291,370
291,3139
291,7143
291,6952
291,3852
291,1005
291,6544
291,4008
291,2162
291,2772
291,823
291,1940
291,5658
291,2813
292,5274
293,6817
294,5488
294,2074
294,6691
295,4257
295,942
295,5793
296,448
296,1859
296,5060
296,3781
296,6022
296,1786
296,6538
296,4906
296,2572
296,6285
296,7054
296,2511
296,1297
296,1107
296,2458
296,1327
296,5791
296,4189
296,7045
296,2145
296,2854
296,804
296,5285
296,4902
296,2289
296,936
296,2217
296,879
296,1137
296,1844
296,1014
296,4474
296,1275
296,778
296,1278
296,7551
297,2844
297,2132
297,3039
298,3435
299,1346
299,4387
299,2065
299,4007
299,2024
299,1897
299,4650
299,3650
299,6063
299,2840
299,4932
299,643
299,2004
299,7030
299,4216
299,1849
299,666
299,817
299,2494
300,2232
300,1795
301,4712
301,1226
301,3701
302,1057
302,6647
302,4470
302,5287
302,4602
302,1527
302,4364
302,365
303,5516
303,4279
304,6017
305,6034
305,6829
306,3460
306,4934
306,682
306,1610
306,6222
306,3855
306,2832
306,4755
306,3992
306,2972
306,5277
306,5790
306,738
306,7046
306,7015
306,3368
306,5610
306,3437
306,1209
306,7162
306,2299
306,6845
307,6480
307,7489
307,4146
307,4657
307,4676
307,661
307,2017
307,6408
307,3786
307,1792
307,6991
308,1944
308,6115
308,4719
309,1952
309,4276
310,1529
311,6912
311,7171
311,799
312,2056
312,5330
312,3845
312,4934
312,760
312,5610
312,3134
312,3822
312,3855
313,1345
313,2500
313,2096
313,6145
313,4328
313,4609
313,586
313,4750
313,3293
313,2351
313,7555
313,6932
313,7620
313,5594
313,1851
313,7069
313,2495
314,6501
314,2790
314,4023
314,1464
314,4985
314,7098
314,1799
314,2885
315,4705
315,602
315,4647
315,4524
315,7439
316,5640
316,7327
316,7303
317,6884
318,1348
318,4943
319,3297
319,6387
319,2239
319,847
320,7284
320,629
321,7281
321,3529
321,3498
321,1325
321,5703
322,4532
322,3715
322,5011
322,6470
323,1384
323,3666
323,5517
323,5646
324,1752
324,4585
324,2517
324,7437
325,3707
325,2674
325,7579
325,2711
326,7542
326,3474
326,6902
326,2854
326,4983
326,3928
326,1327
327,3571
328,6097
328,2332
329,4880
329,5859
329,4516
329,4211
329,2391
329,2468
329,2995
330,1404
331,5159
332,725
333,1784
333,6129
334,3544
335,1665
335,3715
335,3400
335,6519
335,5905
335,2259
335,5334
335,1559
335,2456
335,5593
335,3612
335,2591
335,2912
335,5218
335,1316
335,4561
335,4456
335,1233
335,7083
335,7535
335,1945
335,4785
335,2707
335,1207
335,1980
336,7224
336,1689
336,7117
336,5501
337,690
337,2540
337,2854
337,1935
338,7048
338,1618
339,3073
340,3348
340,958
341,5632
341,3585
341,6102
341,7030
341,711
341,2569
341,3530
341,3755
341,3450
341,2557
342,2800
342,4627
342,1492
342,5303
342,1284
342,667
342,575
343,4888
343,907
343,4164
343,846
343,2838
343,7287
343,4104
343,7579
343,2711
343,3598
344,1474
344,1947
344,4309
344,3350
344,2229
345,1280
345,7460
346,7041
346,4260
346,2785
346,1724
346,4397
346,3549
346,4368
346,2232
346,6564
346,4060
346,5981
346,5887
347,1721
347,980
348,3728
348,4436
349,1677
349,3842
349,2524
349,4394
349,3852
349,1005
349,6126
349,5455
349,6544
349,5457
349,2164
349,6424
349,2676
349,719
349,5308
349,2205
350,6498
350,1932
351,2241
351,4485
352,6410
353,1551
354,2011
355,6918
355,710
356,3039
357,4555
358,4034
358,5635
358,3653
358,5416
358,7465
358,2635
358,3468
358,6477
358,1263
358,1556
358,4567
358,2616
358,756
358,1373
358,2142
359,1849
360,2848
360,2083
360,7237
360,3047
360,3240
360,5866
360,2412
360,2029
360,2798
360,3597
360,1555
360,3251
360,406
360,4919
360,3544
360,6234
361,3584
361,3350
361,1464
361,861
361,6206
361,431
362,6419
363,5041
363,4453
363,4785
364,3659
364,3251
364,2980
364,7237
364,5062
364,4377
364,6649
364,6891
364,4573
364,2734
366,6970
366,1795
367,4900
367,2476
367,6666
367,5548
367,3165
367,2767
367,951
367,5369
367,2186
367,2014
367,3709
368,539
368,3689
368,3080
368,3497
368,6859
368,6446
368,6192
368,1973
368,1705
368,2170
368,6491
368,6101
369,1939
369,4149
369,6775
369,1897
369,6362
369,2091
369,5486
370,7568
370,2162
370,1940
370,2772
370,7143
370,6952
370,2404
370,7100
371,1386
371,5414
372,3584
372,2510
373,5665
373,6722
374,5056
374,2913
374,2820
374,4326
374,1287
374,1778
374,2775
374,3279
374,5911
374,7602
374,2805
374,6999
374,7160
374,1700
374,833
375,4193
375,3634
375,5012
375,6759
375,5065
375,5610
375,573
375,4738
375,3855
376,7618
376,5555
376,4484
376,2629
376,3879
376,634
377,899
378,6146
378,4843
378,6789
378,5510
378,1543
378,6792
378,5769
378,7575
378,3597
378,4754
378,1555
378,2452
378,1838
378,406
378,6105
378,6296
378,5530
378,3108
378,5402
378,3614
378,3397
378,7075
378,4900
378,2725
378,3240
378,3499
378,2734
378,3504
378,2737
378,2878
378,5556
378,2014
378,1334
378,951
378,2326
378,7226
378,2876
378,2238
378,3701
378,1348
378,7237
378,5703
378,4809
378,5090
378,5079
378,3544
378,473
378,6108
378,3165
378,5854
378,6369
378,2724
378,763
378,3644
378,6891
378,2029
378,2798
378,1779
378,7284
378,5822
378,4086
378,6391
378,3961
378,7547
378,5269
379,3530
379,7501
380,1280
380,3264
380,3968
380,7237
380,2055
380,3081
380,5454
380,847
380,6931
380,7252
380,6870
380,6841
380,6105
380,6223
380,2848
380,6369
380,4900
380,2791
380,1831
380,2094
380,2928
380,3251
380,6326
380,6036
380,7226
380,5694
381,2944
381,4544
381,6916
381,2998
381,1228
381,6476
381,3469
381,3920
381,3282
381,3926
381,600
381,1881
381,6757
381,7227
381,998
381,7334
381,1706
381,5675
381,7405
381,3120
381,5491
381,1910
381,6587
381,3005
382,6129
382,7098
383,7332
383,3530
383,1132
383,3751
384,4456
385,433
385,4877
385,6085
385,4437
385,5623
385,860
385,2621
385,4879
386,1674
387,5643
387,7260
387,6813
388,7301
389,5962
389,5875
389,998
389,2998
390,7224
390,2259
391,2513
391,4785
392,1376
392,2823
392,4419
392,3807
393,601
393,1834
393,6502
393,1462
393,5063
394,6162
394,1414
395,1966
395,1495
396,1600
396,2066
396,6799
396,4431
397,1792
397,4657
397,5956
397,4359
397,3833
397,538
397,6207
398,1316
398,2725
398,4901
398,2031
398,4317
398,3614
398,1861
399,1547
399,3240
399,5827
399,3613
400,4754
400,581
400,4198
400,4520
400,6649
400,5370
400,3948
400,3405
400,3597
401,6199
402,440
402,5384
402,4738
402,6477
402,3463
403,4006
404,2670
405,3249
405,6252
406,4353
406,1026
406,5124
406,3333
406,3464
406,7127
406,3597
406,912
406,1555
406,6105
406,6296
406,5530
406,7237
406,7202
406,2083
406,3108
406,2725
406,1831
406,3240
406,427
406,2734
406,5679
406,3504
406,4360
406,3251
406,1334
406,951
406,5564
406,2571
406,1348
406,3397
406,5703
406,4809
406,7075
406,5717
406,6870
406,5079
406,3544
406,2724
406,6108
406,6750
406,5090
406,739
406,1381
406,3047
406,4843
406,2029
406,6789
406,7284
406,4086
406,3961
406,763
407,2162
407,505
407,1749
407,5895
407,4012
407,7450
407,5916
407,765
407,3710
407,3774
408,4785
408,2474
409,4257
409,615
409,7052
409,5194
409,5835
409,3020
409,3453
409,976
409,4085
409,3830
409,3581
