id,target
1231,0
1232,1
1233,1
1234,1
1235,0
1236,1
1237,1
1238,1
1239,0
1240,0
1241,1
1242,0
1243,0
1244,0
1245,1
1246,1
1247,0
1248,0
1249,0
1250,1
1251,1
1252,0
1253,1
1254,1
1255,0
1256,0
1257,0
1258,0
1259,1
1260,1
1261,0
1262,0
1263,1
1264,1
1265,0
1266,1
1267,0
1268,0
1269,0
1270,1
1271,0
1272,0
1273,1
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,0
1281,0
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,0
1289,1
1290,1
1291,0
1292,1
1293,1
1294,0
1295,0
1296,1
1297,1
1298,0
1299,1
1300,1
1301,1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,0
1308,1
1309,0
1310,1
1311,0
1312,1
1313,0
1314,1
1315,0
1316,0
1317,0
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,0
1328,1
1329,0
1330,0
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,0
1339,0
1340,1
1341,1
1342,0
1343,0
1344,0
1345,1
1346,1
1347,1
1348,0
1349,0
1350,1
1351,1
1352,1
1353,1
1354,0
1355,0
1356,0
1357,0
1358,1
1359,0
1360,1
1361,1
1362,1
1363,0
1364,1
1365,0
1366,1
1367,1
1368,0
1369,0
1370,1
1371,0
1372,1
1373,1
1374,1
1375,0
1376,0
1377,0
1378,1
1379,1
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,0
1389,0
1390,1
1391,1
1392,1
1393,1
1394,0
1395,0
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,0
1406,0
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,0
1414,1
1415,1
1416,1
1417,0
1418,1
1419,0
1420,0
1421,1
1422,1
1423,1
1424,1
1425,1
1426,0
1427,1
1428,1
1429,1
1430,1
1431,0
1432,1
1433,1
1434,1
1435,0
1436,1
1437,0
1438,1
1439,0
1440,0
1441,0
1442,0
1443,0
1444,1
1445,0
1446,0
1447,0
1448,0
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,0
1456,1
1457,1
1458,0
1459,0
1460,1
1461,1
1462,1
1463,1
1464,0
1465,0
1466,1
1467,1
1468,0
1469,0
1470,1
1471,1
1472,1
1473,0
1474,1
1475,0
1476,0
1477,1
1478,0
1479,1
1480,1
1481,1
1482,1
1483,0
1484,1
1485,0
1486,1
1487,0
1488,0
1489,0
1490,0
1491,0
1492,1
1493,1
1494,0
1495,0
1496,0
1497,1
1498,1
1499,0
1500,0
1501,1
1502,1
1503,0
1504,0
1505,1
1506,1
1507,0
1508,1
1509,0
1510,0
1511,0
1512,1
1513,0
1514,1
1515,0
1516,0
1517,0
1518,1
1519,0
1520,0
1521,0
1522,1
1523,0
1524,1
1525,1
1526,0
1527,0
1528,0
1529,1
1530,1
1531,1
1532,1
1533,0
1534,1
1535,1
1536,1
1537,1
1538,0
1539,1
1540,1
1541,1
1542,1
1543,0
1544,0
1545,1
1546,1
1547,0
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,1
1561,1
1562,0
1563,0
1564,0
1565,1
1566,1
1567,0
1568,0
1569,1
1570,0
1571,0
1572,1
1573,1
1574,1
1575,0
1576,1
1577,0
1578,0
1579,1
1580,0
1581,0
1582,1
1583,0
1584,0
1585,0
1586,1
1587,1
1588,0
1589,0
1590,1
1591,1
1592,0
1593,0
1594,1
1595,1
1596,0
1597,1
1598,1
1599,1
1600,0
1601,0
1602,1
1603,1
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,0
1617,1
1618,1
1619,0
1620,0
1621,0
1622,1
1623,1
1624,1
1625,0
1626,0
1627,1
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,0
1635,1
1636,1
1637,1
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,0
1646,0
1647,1
1648,1
1649,1
1650,1
1651,0
1652,1
1653,0
1654,0
1655,1
1656,1
1657,1
1658,0
1659,0
1660,0
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,0
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,0
1678,1
1679,0
1680,0
1681,1
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,1
1689,0
1690,0
1691,1
1692,1
1693,1
1694,0
1695,1
1696,1
1697,0
1698,0
1699,1
1700,0
1701,1
1702,0
1703,1
1704,0
1705,0
1706,0
1707,1
1708,0
1709,1
1710,1
1711,1
1712,1
1713,1
1714,0
1715,0
1716,0
1717,1
1718,0
1719,1
1720,1
1721,1
1722,0
1723,0
1724,1
1725,1
1726,1
1727,0
1728,0
1729,1
1730,1
1731,0
1732,0
1733,0
1734,1
1735,1
1736,1
1737,0
1738,0
1739,1
1740,1
1741,0
1742,0
1743,0
1744,0
1745,1
1746,0
1747,0
1748,1
1749,1
1750,0
1751,1
1752,1
1753,0
1754,0
1755,1
1756,0
1757,0
1758,1
1759,1
1760,1
1761,1
1762,1
1763,0
1764,1
1765,1
1766,0
1767,0
1768,1
1769,1
1770,0
1771,1
1772,1
1773,0
1774,1
1775,0
1776,1
1777,0
1778,1
1779,1
1780,1
1781,0
1782,0
1783,1
1784,1
1785,0
1786,1
1787,1
1788,1
1789,1
1790,0
1791,0
1792,0
1793,1
1794,0
1795,0
1796,1
1797,0
1798,0
1799,0
1800,0
1801,0
1802,1
1803,1
1804,1
1805,0
1806,0
1807,1
1808,1
1809,0
1810,1
1811,1
1812,0
1813,1
1814,1
1815,0
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,0
1823,0
1824,0
1825,1
1826,1
1827,0
1828,1
1829,1
1830,0
1831,1
1832,0
1833,1
1834,0
1835,1
1836,0
1837,1
1838,0
1839,1
1840,0
1841,0
1842,0
1843,1
1844,1
1845,1
1846,1
1847,1
1848,0
1849,0
1850,0
1851,1
1852,1
1853,0
1854,0
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,0
1863,1
1864,0
1865,0
1866,0
1867,0
1868,1
1869,1
1870,0
1871,1
1872,0
1873,1
1874,0
1875,1
1876,0
1877,1
1878,1
1879,1
1880,1
1881,1
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,1
1891,0
1892,1
1893,1
1894,1
1895,1
1896,0
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,0
1904,1
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,1
1913,0
1914,0
1915,1
1916,1
1917,0
1918,0
1919,1
1920,1
1921,0
1922,1
1923,1
1924,0
1925,1
1926,0
1927,0
1928,0
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,0
1936,1
1937,0
1938,0
1939,1
1940,1
1941,0
1942,1
1943,0
1944,0
1945,0
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,0
1953,1
1954,0
1955,0
1956,1
1957,1
1958,1
1959,0
1960,1
1961,1
1962,1
1963,0
1964,1
1965,1
1966,1
1967,1
1968,0
1969,0
1970,0
1971,1
1972,0
1973,0
1974,0
1975,1
1976,0
1977,0
1978,1
1979,1
1980,0
1981,1
1982,1
1983,1
1984,0
1985,1
1986,1
1987,1
1988,0
1989,1
1990,1
1991,0
1992,0
1993,1
1994,1
1995,1
1996,0
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,0
2004,0
2005,1
2006,1
2007,1
2008,0
2009,1
2010,1
2011,1
2012,0
2013,0
2014,0
2015,0
2016,1
2017,1
2018,0
2019,0
2020,0
2021,1
2022,0
2023,1
2024,1
2025,0
2026,0
2027,1
2028,1
2029,1
2030,0
2031,1
2032,1
2033,0
2034,1
2035,0
2036,0
2037,1
2038,0
2039,0
2040,0
2041,1
2042,0
2043,0
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,0
2052,1
2053,0
2054,0
2055,0
2056,1
2057,1
2058,1
2059,0
2060,1
2061,1
2062,1
2063,1
2064,1
2065,0
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,0
2073,1
2074,0
2075,1
2076,0
2077,0
2078,1
2079,1
2080,1
2081,0
2082,1
2083,0
2084,1
2085,1
2086,0
2087,1
2088,1
2089,1
2090,0
2091,1
2092,1
2093,1
2094,1
2095,0
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,1
2103,0
2104,0
2105,1
2106,1
2107,0
2108,0
2109,1
2110,1
2111,0
2112,0
2113,1
2114,1
2115,0
2116,1
2117,0
2118,1
2119,0
2120,1
2121,1
2122,1
2123,1
2124,0
2125,1
2126,1
2127,1
2128,1
2129,1
2130,0
2131,0
2132,0
2133,1
2134,0
2135,1
2136,0
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,0
2144,1
2145,1
2146,0
2147,1
2148,0
2149,1
2150,1
2151,1
2152,0
2153,1
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,0
2161,0
2162,1
2163,0
2164,0
2165,0
2166,1
2167,1
2168,1
2169,1
2170,1
2171,1
2172,1
2173,0
2174,0
2175,0
2176,1
2177,1
2178,1
2179,0
2180,1
2181,1
2182,0
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,0
2191,1
2192,0
2193,0
2194,0
2195,1
2196,0
2197,1
2198,0
2199,0
2200,0
2201,0
2202,1
2203,0
2204,1
2205,1
2206,0
2207,1
2208,0
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,0
2222,1
2223,0
2224,0
2225,0
2226,1
2227,1
2228,1
2229,0
2230,1
2231,0
2232,0
2233,1
2234,0
2235,0
2236,1
2237,1
2238,0
2239,0
2240,1
2241,0
2242,0
2243,1
2244,1
2245,1
2246,0
2247,0
2248,1
2249,0
2250,1
2251,0
2252,0
2253,0
2254,0
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,0
2262,1
2263,0
2264,1
2265,1
2266,1
2267,0
2268,1
2269,1
2270,1
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,0
2278,1
2279,0
2280,1
2281,0
2282,0
2283,1
2284,0
2285,0
2286,1
2287,1
2288,1
2289,1
2290,1
2291,0
2292,1
2293,1
2294,1
2295,0
2296,1
2297,0
2298,1
2299,0
2300,1
2301,0
2302,1
2303,1
2304,0
2305,1
2306,1
2307,1
2308,0
2309,0
2310,0
2311,1
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,0
2319,0
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,0
2327,1
2328,0
2329,1
2330,0
2331,0
2332,1
2333,1
2334,1
2335,0
2336,0
2337,0
2338,0
2339,1
2340,1
2341,0
2342,1
2343,0
2344,1
2345,1
2346,1
2347,1
2348,0
2349,1
2350,1
2351,1
2352,1
2353,0
2354,0
2355,0
2356,1
2357,0
2358,0
2359,1
2360,0
2361,0
2362,1
2363,0
2364,1
2365,1
2366,0
2367,1
2368,1
2369,0
2370,1
2371,1
2372,0
2373,0
2374,1
2375,1
2376,0
2377,0
2378,0
2379,1
2380,0
2381,1
2382,0
2383,0
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,0
2391,0
2392,0
2393,0
2394,0
2395,1
2396,1
2397,1
2398,0
2399,1
2400,0
2401,1
2402,0
2403,0
2404,0
2405,0
2406,1
2407,1
2408,1
2409,1
2410,1
2411,0
2412,1
2413,1
2414,1
2415,1
2416,0
2417,0
2418,0
2419,1
2420,0
2421,1
2422,0
2423,1
2424,0
2425,0
2426,1
2427,1
2428,1
2429,0
2430,1
2431,1
2432,0
2433,1
2434,0
2435,0
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,0
2453,1
2454,0
2455,0
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,0
2463,1
2464,1
2465,0
2466,0
2467,1
2468,0
2469,0
2470,0
2471,0
2472,1
2473,0
2474,1
2475,0
2476,1
2477,1
2478,0
2479,1
2480,0
2481,0
2482,1
2483,0
2484,0
2485,0
2486,1
2487,0
2488,1
2489,1
2490,1
2491,0
2492,0
2493,1
2494,1
2495,0
2496,0
2497,1
2498,0
2499,1
2500,1
2501,0
2502,1
2503,0
2504,1
2505,0
2506,0
2507,1
2508,0
2509,1
2510,0
2511,0
2512,1
2513,0
2514,1
2515,0
2516,1
2517,0
2518,1
2519,0
2520,0
2521,1
2522,0
2523,0
2524,0
2525,0
2526,1
2527,1
2528,1
2529,1
2530,1
2531,0
2532,1
2533,1
2534,0
2535,1
2536,1
2537,0
2538,1
2539,0
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,0
2548,0
2549,0
2550,1
2551,1
2552,0
2553,0
2554,1
2555,0
2556,1
2557,1
2558,0
2559,0
2560,1
2561,0
2562,1
2563,1
2564,1
2565,0
2566,1
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,0
2574,1
2575,1
2576,1
2577,0
2578,1
2579,0
2580,1
2581,0
2582,0
2583,1
2584,0
2585,1
2586,1
2587,1
2588,0
2589,1
2590,1
2591,1
2592,0
2593,0
2594,0
2595,1
2596,0
2597,1
2598,1
2599,1
2600,0
2601,1
2602,0
2603,1
2604,1
2605,1
2606,1
2607,1
2608,0
2609,0
2610,0
2611,0
2612,1
2613,0
2614,0
2615,0
2616,0
2617,0
2618,1
2619,1
2620,1
2621,1
2622,1
2623,1
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,1
2632,0
2633,1
2634,0
2635,1
2636,1
2637,0
2638,1
2639,1
2640,0
2641,1
2642,1
2643,0
2644,0
2645,1
2646,1
2647,0
2648,1
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,0
2662,0
2663,1
2664,1
2665,1
2666,0
2667,0
2668,1
2669,1
2670,1
2671,1
2672,0
2673,0
2674,0
2675,1
2676,0
2677,0
2678,0
2679,1
2680,0
2681,1
2682,1
2683,0
2684,1
2685,1
2686,1
2687,0
2688,0
2689,1
2690,1
2691,1
2692,0
2693,0
2694,1
2695,1
2696,1
2697,1
2698,0
2699,1
2700,1
2701,0
2702,0
2703,1
2704,0
2705,1
2706,0
2707,0
2708,0
2709,1
2710,1
2711,1
2712,1
2713,1
2714,0
2715,0
2716,0
2717,1
2718,0
2719,1
2720,0
2721,1
2722,0
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,0
2730,0
2731,0
2732,1
2733,1
2734,0
2735,1
2736,1
2737,0
2738,1
2739,1
2740,0
2741,0
2742,1
2743,1
2744,0
2745,1
2746,0
2747,0
2748,0
2749,1
2750,0
2751,1
2752,0
2753,1
2754,1
2755,0
2756,0
2757,1
2758,1
2759,0
2760,0
2761,1
2762,0
2763,1
2764,0
2765,0
2766,1
2767,0
2768,1
2769,1
2770,1
2771,1
2772,0
2773,1
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,0
2791,1
2792,0
2793,1
2794,0
2795,1
2796,0
2797,0
2798,0
2799,1
2800,1
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,1
2808,1
2809,1
2810,0
2811,1
2812,0
2813,0
2814,0
2815,1
2816,0
2817,0
2818,0
2819,1
2820,0
2821,1
2822,1
2823,1
2824,0
2825,0
2826,0
2827,0
2828,1
2829,1
2830,0
2831,0
2832,1
2833,1
2834,0
2835,0
2836,1
2837,1
2838,1
2839,0
2840,1
2841,0
2842,1
2843,1
2844,0
2845,0
2846,0
2847,0
2848,1
2849,0
2850,1
2851,0
2852,0
2853,0
2854,0
2855,1
2856,1
2857,0
2858,1
2859,0
2860,0
2861,0
2862,1
2863,0
2864,1
2865,1
2866,0
2867,0
2868,0
2869,0
2870,1
2871,1
2872,1
2873,1
2874,0
2875,0
2876,0
2877,0
2878,1
2879,1
2880,0
2881,1
2882,1
2883,0
2884,1
2885,0
2886,0
2887,1
2888,1
2889,0
2890,0
2891,0
2892,0
2893,1
2894,1
2895,1
2896,1
2897,1
2898,0
2899,1
2900,0
2901,1
2902,0
2903,1
2904,1
2905,0
2906,0
2907,1
2908,1
2909,0
2910,0
2911,1
2912,1
2913,0
2914,1
2915,0
2916,1
2917,0
2918,1
2919,1
2920,0
2921,0
2922,1
2923,0
2924,1
2925,0
2926,1
2927,1
2928,1
2929,1
2930,1
2931,0
2932,0
2933,1
2934,1
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,1
2943,0
2944,0
2945,0
2946,1
2947,1
2948,0
2949,1
2950,0
2951,1
2952,0
2953,0
2954,1
2955,0
2956,0
2957,0
2958,0
2959,1
2960,0
2961,0
2962,1
2963,0
2964,0
2965,0
2966,0
2967,1
2968,1
2969,0
2970,0
2971,0
2972,1
2973,0
2974,1
2975,1
2976,0
2977,0
2978,0
2979,1
2980,0
2981,1
2982,1
2983,1
2984,0
2985,1
2986,0
2987,1
2988,0
2989,1
2990,1
2991,1
2992,0
2993,1
2994,1
2995,0
2996,0
2997,0
